ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
699	2252	0	1	0.000000	49.265098	47.012877	0.000000	0.000000	0	287	0
700	85	1	1	0.000000	71.388235	70.105882	0.000000	0.000000	0	65	0
701	950	1	1	0.000000	50.943158	50.084211	0.000000	0.000000	0	173	0
702	1	1	2	0.000000	205.000000	133.000000	0.000000	0.000000	0	75	0
703	5152	1	0	0.000000	52.401592	51.885870	0.000000	0.000000	0	715	0
704	1	2	1	0.000000	129.000000	129.000000	0.000000	0.000000	0	60	0
705	1	1	2	0.000000	109.000000	109.000000	0.000000	0.000000	0	63	0
706	269	0	0	0.000000	37.520446	36.836431	0.000000	0.000000	0	43	0
707	4	0	0	0.000000	141.000000	140.250000	0.000000	0.000000	0	73	0
708	33	2	2	0.000000	719.818182	561.878788	0.000000	0.000000	0	433	0
709	38	1	1	0.000000	52.447368	51.736842	0.000000	0.000000	0	43	0
710	197	1	0	0.000000	45.776650	34.431472	0.000000	0.000000	0	45	0
711	87	2	2	0.000000	143.000000	116.505747	0.000000	0.000000	0	89	0
712	283	0	0	0.000000	32.777385	31.554770	0.000000	0.000000	0	51	0
713	76	1	2	0.000000	84.539474	82.723684	0.000000	0.000000	0	108	0
714	16	2	1	0.000000	152.812500	149.562500	0.000000	0.000000	0	93	0
715	15	1	1	0.000000	65.200000	65.200000	0.000000	0.000000	0	36	0
716	5529	0	1	0.000000	56.801411	53.566649	0.000000	0.000000	0	785	0
717	8	2	2	0.000000	98.875000	97.750000	0.000000	0.000000	0	56	0
718	139	0	0	0.000000	38.496403	37.597122	0.000000	0.000000	0	25	0
719	7	0	0	0.000000	120.142857	116.142857	0.000000	0.000000	0	53	0
720	1	2	3	0.000000	273.000000	272.000000	0.000000	0.000000	0	136	0
721	1	2	2	0.000000	199.000000	199.000000	0.000000	0.000000	0	102	0
722	39	1	1	0.000000	56.051282	55.358974	0.000000	0.000000	0	80	0
723	50	1	1	0.000000	47.780000	46.900000	0.000000	0.000000	0	36	0
724	42	1	1	0.000000	259.976190	186.023810	0.000000	0.000000	0	146	0
725	30	1	1	0.000000	61.833333	61.066667	0.000000	0.000000	0	36	0
726	274	1	1	0.000000	37.832117	35.704380	0.000000	0.000000	0	103	0
727	97	2	1	0.000000	87.546392	47.082474	0.000000	0.000000	0	75	0
728	40	1	1	0.000000	48.550000	46.850000	0.000000	0.000000	0	31	0
729	1	1	2	0.000000	116.000000	116.000000	0.000000	0.000000	0	66	0
730	1	2	1	0.000000	102.000000	102.000000	0.000000	0.000000	0	65	0
731	13	1	1	0.000000	53.230769	53.230769	0.000000	0.000000	0	34	0
732	24	1	2	0.000000	123.916667	102.333333	0.000000	0.000000	0	49	0
733	3	1	2	0.000000	352.666667	352.666667	0.000000	0.000000	0	147	0
734	1	1	4	0.000000	830.000000	824.000000	0.000000	0.000000	0	313	0
735	14	1	1	0.000000	72.642857	33.857143	0.000000	0.000000	0	78	0
736	2	0	0	0.000000	103.500000	103.500000	0.000000	0.000000	0	58	0
737	1127	0	1	0.000000	45.218279	39.250222	0.000000	0.000000	0	151	0
738	3047	1	0	0.000000	42.268461	39.815556	0.000000	0.000000	0	330	0
739	533	1	0	0.000000	52.872420	51.932458	0.000000	0.000000	0	87	0
740	65	2	2	0.000000	337.707692	268.830769	0.000000	0.000000	0	213	0
741	202	2	1	0.000000	206.797030	104.678218	0.000000	0.000000	0	233	0
742	1	2	2	0.000000	230.000000	170.000000	0.000000	0.000000	0	106	0
743	2	1	2	0.000000	48.000000	48.000000	0.000000	0.000000	0	25	0
744	48	1	2	0.000000	51.166667	51.125000	0.000000	0.000000	0	46	0
745	8	1	2	0.000000	97.875000	96.875000	0.000000	0.000000	0	65	0
746	2	2	2	0.000000	155.500000	154.500000	0.000000	0.000000	0	86	0
747	37	1	2	0.000000	96.891892	53.756757	0.000000	0.000000	0	51	0
748	24	2	2	0.000000	204.375000	200.625000	0.000000	0.000000	0	124	0
749	155	1	1	0.000000	179.180645	138.419355	0.000000	0.000000	0	143	0
750	3448	0	0	0.000000	48.016531	45.398202	0.000000	0.000000	0	393	0
751	30	0	0	0.000000	110.533333	109.400000	0.000000	0.000000	0	78	0
752	171	1	2	0.000000	186.450292	131.695906	0.000000	0.000000	0	169	0
753	1146	0	0	0.000000	32.902269	30.852531	0.000000	0.000000	0	97	0
754	1	2	1	0.000000	247.000000	245.000000	0.000000	0.000000	0	107	0
755	1	0	1	0.000000	111.000000	110.000000	0.000000	0.000000	0	53	0
756	11	2	2	0.000000	153.000000	152.000000	0.000000	0.000000	0	76	0
757	1202	0	1	0.000000	60.726290	58.757072	0.000000	0.000000	0	205	0
758	830	0	0	0.000000	35.995181	35.338554	0.000000	0.000000	0	89	0
759	16	1	1	0.000000	50.437500	49.937500	0.000000	0.000000	0	36	0
760	10	1	1	0.000000	116.100000	115.400000	0.000000	0.000000	0	56	0
761	24	2	2	0.000000	223.125000	168.333333	0.000000	0.000000	0	95	0
762	106	1	1	0.000000	117.792453	105.669811	0.000000	0.000000	0	75	0
763	3	1	2	0.000000	122.666667	121.666667	0.000000	0.000000	0	69	0
764	2	2	2	0.000000	260.000000	174.000000	0.000000	0.000000	0	94	0
765	13	1	1	0.000000	164.461538	87.461538	0.000000	0.000000	0	103	0
766	70	2	1	0.000000	121.414286	118.528571	0.000000	0.000000	0	75	0
767	3	2	1	0.000000	145.333333	144.333333	0.000000	0.000000	0	55	0
768	1	2	1	0.000000	93.000000	92.000000	0.000000	0.000000	0	37	0
769	48	1	1	0.000000	39.937500	38.416667	0.000000	0.000000	0	25	0
770	2	1	2	0.000000	72.500000	45.000000	0.000000	0.000000	0	19	0
771	2	1	3	0.000000	289.000000	158.500000	0.000000	0.000000	0	130	0
772	4	1	2	0.000000	373.250000	371.250000	0.000000	0.000000	0	172	0
773	1	5	2	0.000000	426.000000	335.000000	0.000000	0.000000	0	204	0
774	1	1	0	0.000000	84.000000	84.000000	0.000000	0.000000	0	52	0
775	1	0	0	0.000000	102.000000	100.000000	0.000000	0.000000	0	34	0
776	2994	0	0	0.000000	44.403140	41.708417	0.000000	0.000000	0	345	0
777	966	0	1	0.000000	37.290890	36.330228	0.000000	0.000000	0	101	0
778	1794	1	1	0.000000	73.701784	68.023969	0.000000	0.000000	0	370	0
779	6	1	2	0.000000	121.833333	121.833333	0.000000	0.000000	0	74	0
780	1213	0	0	0.000000	28.910965	28.510305	0.000000	0.000000	0	91	0
781	290	1	2	0.000000	181.020690	176.662069	0.000000	0.000000	0	197	0
782	115	1	1	0.000000	77.982609	76.791304	0.000000	0.000000	0	64	0
783	233	1	2	0.000000	102.888412	88.798283	0.000000	0.000000	0	126	0
784	155	1	1	0.000000	53.548387	52.148387	0.000000	0.000000	0	41	0
785	4	1	0	0.000000	99.750000	99.750000	0.000000	0.000000	0	81	0
786	1	2	1	0.000000	100.000000	98.000000	0.000000	0.000000	0	63	0
787	42	0	1	0.000000	53.404762	43.500000	0.000000	0.000000	0	59	0
788	40	1	1	0.000000	56.300000	55.525000	0.000000	0.000000	0	44	0
789	3	1	2	0.000000	53.000000	53.000000	0.000000	0.000000	0	40	0
790	17	0	2	0.000000	77.470588	75.882353	0.000000	0.000000	0	118	0
791	1	1	2	0.000000	215.000000	215.000000	0.000000	0.000000	0	93	0
792	1	1	2	0.000000	607.000000	599.000000	0.000000	0.000000	0	296	0
793	2	1	2	0.000000	109.000000	106.000000	0.000000	0.000000	0	52	0
794	1	1	2	0.000000	161.000000	156.000000	0.000000	0.000000	0	82	0
795	14	0	2	0.000000	120.714286	120.714286	0.000000	0.000000	0	58	0
796	16	1	2	0.000000	395.500000	153.000000	0.000000	0.000000	0	209	0
797	82	1	1	0.000000	62.170732	61.573171	0.000000	0.000000	0	46	0
798	105	1	2	0.000000	123.609524	119.742857	0.000000	0.000000	0	172	0
799	303	2	1	0.000000	237.706271	194.062706	0.000000	0.000000	0	280	0
800	4	1	2	0.000000	360.000000	130.250000	0.000000	0.000000	0	124	0
801	1	1	2	0.000000	471.000000	227.000000	0.000000	0.000000	0	218	0
802	1	1	1	0.000000	53.000000	53.000000	0.000000	0.000000	0	24	0
803	223	0	1	0.000000	32.529148	29.757848	0.000000	0.000000	0	45	0
804	138	1	2	0.000000	154.615942	108.978261	0.000000	0.000000	0	149	0
805	36	1	1	0.000000	64.972222	64.972222	0.000000	0.000000	0	42	0
806	3	1	0	0.000000	158.666667	158.666667	0.000000	0.000000	0	71	0
807	2	1	2	0.000000	105.500000	105.500000	0.000000	0.000000	0	68	0
808	13339	1	1	0.000000	49.455731	47.004948	0.000000	0.000000	0	1666	0
809	2598	0	1	0.000000	53.672440	51.655504	0.000000	0.000000	0	348	0
810	1796	0	0	0.000000	51.559020	49.996659	0.000000	0.000000	0	231	0
811	1	3	1	0.000000	189.000000	186.000000	0.000000	0.000000	0	99	0
812	4076	0	0	0.000000	54.211482	52.490677	0.000000	0.000000	0	570	0
813	14	0	0	0.000000	150.928571	147.071429	0.000000	0.000000	0	87	0
814	296	1	1	0.000000	47.388514	43.415541	0.000000	0.000000	0	60	0
815	1	2	2	0.000000	71.000000	71.000000	0.000000	0.000000	0	48	0
816	1	2	1	0.000000	71.000000	71.000000	0.000000	0.000000	0	49	0
817	45	1	1	0.000000	48.800000	45.844444	0.000000	0.000000	0	97	0
818	18	0	0	0.000000	150.333333	140.111111	0.000000	0.000000	0	136	0
819	1354	1	1	0.000000	62.236337	57.271787	0.000000	0.000000	0	255	0
820	14	1	2	0.000000	93.000000	79.857143	0.000000	0.000000	0	48	0
821	1	2	0	0.000000	119.000000	119.000000	0.000000	0.000000	0	53	0
822	1	1	0	0.000000	83.000000	83.000000	0.000000	0.000000	0	46	0
823	5	2	2	0.000000	130.000000	128.400000	0.000000	0.000000	0	67	0
824	4	0	1	0.000000	81.750000	81.750000	0.000000	0.000000	0	45	0
825	16332	0	1	0.000000	54.006858	51.332843	0.000000	0.000000	0	2219	0
826	16	0	1	0.000000	99.750000	99.125000	0.000000	0.000000	0	90	0
827	49	2	2	0.000000	140.673469	138.938776	0.000000	0.000000	0	74	0
828	49	1	1	0.000000	38.387755	37.040816	0.000000	0.000000	0	33	0
829	10	2	2	0.000000	80.200000	78.300000	0.000000	0.000000	0	43	0
830	4326	0	0	0.000000	50.209663	47.612806	0.000000	0.000000	0	548	0
831	580	1	1	0.000000	88.175862	75.394828	0.000000	0.000000	0	146	0
832	45	1	1	0.000000	43.000000	42.311111	0.000000	0.000000	0	44	0
833	38	1	1	0.000000	59.947368	57.710526	0.000000	0.000000	0	68	0
834	3683	1	1	0.000000	50.812653	50.044529	0.000000	0.000000	0	536	0
835	44	1	1	0.000000	61.113636	59.295455	0.000000	0.000000	0	43	0
836	11	1	1	0.000000	71.454545	69.545455	0.000000	0.000000	0	40	0
837	26	1	2	0.000000	128.769231	63.538462	0.000000	0.000000	0	51	0
838	1	2	1	0.000000	175.000000	175.000000	0.000000	0.000000	0	77	0
839	40	2	1	0.000000	119.300000	117.900000	0.000000	0.000000	0	53	0
840	18	1	1	0.000000	63.888889	61.388889	0.000000	0.000000	0	35	0
841	3361	0	0	0.000000	50.064267	47.481404	0.000000	0.000000	0	457	0
842	9	1	1	0.000000	106.000000	47.222222	0.000000	0.000000	0	58	0
843	92	2	2	0.000000	144.836957	90.000000	0.000000	0.000000	0	141	0
844	37	1	1	0.000000	159.054054	83.108108	0.000000	0.000000	0	88	0
845	108	2	2	0.000000	206.314815	138.250000	0.000000	0.000000	0	167	0
846	12	1	1	0.000000	53.500000	52.083333	0.000000	0.000000	0	45	0
847	1877	0	1	0.000000	51.365477	49.184337	0.000000	0.000000	0	292	0
848	40	1	1	0.000000	107.625000	67.300000	0.000000	0.000000	0	53	0
849	2	0	0	0.000000	139.000000	138.000000	0.000000	0.000000	0	78	0
850	1	1	0	0.000000	104.000000	104.000000	0.000000	0.000000	0	65	0
851	417	1	1	0.000000	88.244604	86.136691	0.000000	0.000000	0	141	0
852	1	2	1	0.000000	288.000000	286.000000	0.000000	0.000000	0	153	0
853	1	2	1	0.000000	151.000000	151.000000	0.000000	0.000000	0	80	0
854	27	1	1	0.000000	84.518519	83.259259	0.000000	0.000000	0	46	0
855	9	0	0	0.000000	61.777778	58.888889	0.000000	0.000000	0	24	0
856	411	0	0	0.000000	45.642336	45.097324	0.000000	0.000000	0	47	0
857	69	1	2	0.000000	231.507246	172.898551	0.000000	0.000000	0	160	0
858	2	1	1	0.000000	182.000000	180.000000	0.000000	0.000000	0	88	0
859	1	0	0	0.000000	66.000000	66.000000	0.000000	0.000000	0	34	0
860	1	1	1	0.000000	31.000000	31.000000	0.000000	0.000000	0	15	0
861	31279	0	1	0.000000	54.320886	51.585888	0.000000	0.000000	0	4120	0
862	1	2	2	0.000000	98.000000	98.000000	0.000000	0.000000	0	36	0
863	1	2	1	0.000000	95.000000	94.000000	0.000000	0.000000	0	53	0
864	1266	0	0	0.000000	54.695893	52.338073	0.000000	0.000000	0	177	0
865	1470	0	1	0.000000	70.665306	65.843537	0.000000	0.000000	0	311	0
866	9692	0	0	0.000000	49.476063	47.797668	0.000000	0.000000	0	1197	0
867	122	1	1	0.000000	39.942623	39.434426	0.000000	0.000000	0	35	0
868	11	0	1	0.000000	148.363636	143.090909	0.000000	0.000000	0	83	0
869	6	1	1	0.000000	56.500000	56.500000	0.000000	0.000000	0	22	0
870	1	3	1	0.000000	433.000000	433.000000	0.000000	0.000000	0	242	0
871	2	2	1	0.000000	187.500000	187.500000	0.000000	0.000000	0	108	0
872	4	2	1	0.000000	76.250000	76.250000	0.000000	0.000000	0	55	0
873	1	3	1	0.000000	380.000000	374.000000	0.000000	0.000000	0	185	0
874	994	0	0	0.000000	27.908451	27.230382	0.000000	0.000000	0	70	0
875	10	1	1	0.000000	50.400000	50.400000	0.000000	0.000000	0	30	0
876	1	1	2	0.000000	129.000000	126.000000	0.000000	0.000000	0	84	0
877	1	3	1	0.000000	186.000000	186.000000	0.000000	0.000000	0	90	0
878	76	1	1	0.000000	83.789474	77.947368	0.000000	0.000000	0	100	0
879	1	1	2	0.000000	161.000000	161.000000	0.000000	0.000000	0	61	0
880	11810	0	1	0.000000	53.129043	50.437849	0.000000	0.000000	0	1629	0
881	1	1	0	0.000000	101.000000	101.000000	0.000000	0.000000	0	58	0
882	67	1	1	0.000000	66.910448	66.865672	0.000000	0.000000	0	39	0
883	7	1	2	0.000000	174.000000	119.000000	0.000000	0.000000	0	83	0
884	10	1	1	0.000000	93.000000	93.000000	0.000000	0.000000	0	60	0
885	110	1	1	0.000000	79.245455	77.090909	0.000000	0.000000	0	60	0
886	2	3	1	0.000000	170.500000	168.500000	0.000000	0.000000	0	72	0
887	79	1	1	0.000000	57.012658	55.911392	0.000000	0.000000	0	47	0
888	35	1	1	0.000000	56.400000	54.800000	0.000000	0.000000	0	43	0
889	94	1	1	0.000000	80.446809	79.787234	0.000000	0.000000	0	57	0
890	185	1	1	0.000000	72.443243	71.372973	0.000000	0.000000	0	76	0
891	4	2	2	0.000000	131.750000	127.250000	0.000000	0.000000	0	63	0
892	5	2	2	0.000000	203.000000	200.600000	0.000000	0.000000	0	85	0
893	216	1	2	0.000000	80.467593	78.643519	0.000000	0.000000	0	78	0
894	77	1	1	0.000000	73.259740	72.857143	0.000000	0.000000	0	42	0
895	16	1	2	0.000000	93.750000	92.812500	0.000000	0.000000	0	58	0
896	9	1	2	0.000000	171.777778	168.777778	0.000000	0.000000	0	95	0
897	108	1	2	0.000000	186.277778	151.638889	0.000000	0.000000	0	166	0
898	28985	1	0	0.000000	54.471727	51.088839	0.000000	0.000000	0	3898	0
899	53	1	1	0.000000	174.150943	102.207547	0.000000	0.000000	0	65	0
900	19	2	2	0.000000	328.473684	327.105263	0.000000	0.000000	0	146	0
901	20	2	1	0.000000	262.400000	171.800000	0.000000	0.000000	0	114	0
902	25	1	1	0.000000	53.800000	53.800000	0.000000	0.000000	0	33	0
903	4	1	2	0.000000	125.000000	125.000000	0.000000	0.000000	0	83	0
904	4	2	2	0.000000	144.750000	142.750000	0.000000	0.000000	0	79	0
905	191	1	1	0.000000	72.801047	72.146597	0.000000	0.000000	0	78	0
906	31	1	1	0.000000	64.741935	64.741935	0.000000	0.000000	0	31	0
907	3	1	2	0.000000	108.666667	108.666667	0.000000	0.000000	0	41	0
908	2	2	2	0.000000	142.500000	142.500000	0.000000	0.000000	0	55	0
909	5	2	1	0.000000	96.000000	95.200000	0.000000	0.000000	0	42	0
910	13	0	1	0.000000	65.846154	63.615385	0.000000	0.000000	0	62	0
911	107	1	1	0.000000	77.439252	70.971963	0.000000	0.000000	0	56	0
912	1	1	0	0.000000	102.000000	102.000000	0.000000	0.000000	0	35	0
913	1	2	1	0.000000	225.000000	224.000000	0.000000	0.000000	0	95	0
914	3	2	1	0.000000	112.000000	111.666667	0.000000	0.000000	0	70	0
915	45	1	1	0.000000	55.866667	55.177778	0.000000	0.000000	0	25	0
916	40	2	2	0.000000	152.150000	127.600000	0.000000	0.000000	0	76	0
917	73	0	0	0.000000	27.849315	27.041096	0.000000	0.000000	0	18	0
918	4	0	0	0.000000	93.500000	92.500000	0.000000	0.000000	0	40	0
919	2	1	1	0.000000	35.000000	34.000000	0.000000	0.000000	0	16	0
920	2	2	2	0.000000	215.000000	208.500000	0.000000	0.000000	0	118	0
921	1	1	2	0.000000	126.000000	126.000000	0.000000	0.000000	0	60	0
922	185	1	1	0.000000	75.254054	72.470270	0.000000	0.000000	0	69	0
923	39	1	1	0.000000	50.358974	49.564103	0.000000	0.000000	0	41	0
924	1	1	1	0.000000	232.000000	232.000000	0.000000	0.000000	0	122	0
925	2	2	2	0.000000	215.000000	215.000000	0.000000	0.000000	0	120	0
926	85	2	1	0.000000	77.400000	75.635294	0.000000	0.000000	0	92	0
927	172	1	1	0.000000	91.947674	91.523256	0.000000	0.000000	0	73	0
928	76	1	1	0.000000	72.868421	71.092105	0.000000	0.000000	0	40	0
929	49	1	0	0.000000	51.224490	50.591837	0.000000	0.000000	0	55	0
930	81	1	1	0.000000	78.827160	78.444444	0.000000	0.000000	0	49	0
931	1021	1	1	0.000000	71.625857	70.558276	0.000000	0.000000	0	181	0
932	133	1	2	0.000000	572.751880	471.744361	0.000000	0.000000	0	487	0
933	6	2	1	0.000000	377.500000	375.333333	0.000000	0.000000	0	124	0
934	3	2	1	0.000000	248.000000	248.000000	0.000000	0.000000	0	118	0
935	5	2	1	0.000000	188.600000	188.000000	0.000000	0.000000	0	79	0
936	16	1	1	0.000000	53.375000	51.375000	0.000000	0.000000	0	29	0
937	14	1	2	0.000000	191.142857	91.857143	0.000000	0.000000	0	83	0
938	46	1	2	0.000000	257.913043	141.239130	0.000000	0.000000	0	93	0
939	1	1	1	0.000000	435.000000	435.000000	0.000000	0.000000	0	15	0
940	10	0	0	0.000000	125.000000	124.600000	0.000000	0.000000	0	62	0
941	293	1	1	0.000000	26.764505	26.498294	0.000000	0.000000	0	57	0
942	217	1	1	0.000000	71.331797	70.474654	0.000000	0.000000	0	74	0
943	5	2	2	0.000000	162.400000	162.400000	0.000000	0.000000	0	83	0
944	417	1	1	0.000000	83.199041	81.635492	0.000000	0.000000	0	124	0
945	37	1	1	0.000000	119.675676	115.378378	0.000000	0.000000	0	55	0
946	280	0	1	0.000000	52.603571	40.260714	0.000000	0.000000	0	42	0
947	44	2	1	0.000000	97.750000	42.613636	0.000000	0.000000	0	61	0
948	5	1	1	0.000000	40.000000	40.000000	0.000000	0.000000	0	20	0
949	49	1	1	0.000000	40.224490	39.795918	0.000000	0.000000	0	26	0
950	10	1	2	0.000000	77.300000	76.500000	0.000000	0.000000	0	35	0
951	3	2	2	0.000000	148.000000	148.000000	0.000000	0.000000	0	91	0
952	2	1	2	0.000000	155.500000	63.000000	0.000000	0.000000	0	39	0
953	1	2	1	0.000000	94.000000	94.000000	0.000000	0.000000	0	40	0
954	84	0	0	0.000000	97.059524	76.988095	0.000000	0.000000	0	94	0
955	1904	1	1	0.000000	61.570378	59.702206	0.000000	0.000000	0	339	0
956	1	2	2	0.000000	138.000000	138.000000	0.000000	0.000000	0	69	0
957	43	1	1	0.000000	73.837209	73.279070	0.000000	0.000000	0	54	0
958	28	1	1	0.000000	48.964286	48.964286	0.000000	0.000000	0	33	0
959	3	1	2	0.000000	100.000000	100.000000	0.000000	0.000000	0	60	0
960	1	1	2	0.000000	331.000000	329.000000	0.000000	0.000000	0	106	0
961	1	2	1	0.000000	280.000000	98.000000	0.000000	0.000000	0	77	0
962	33	1	1	0.000000	215.848485	113.121212	0.000000	0.000000	0	73	0
963	11	2	1	0.000000	270.909091	263.272727	0.000000	0.000000	0	86	0
964	31	1	1	0.000000	218.870968	209.322581	0.000000	0.000000	0	86	0
965	17	0	0	0.000000	114.588235	113.588235	0.000000	0.000000	0	52	0
966	50	2	2	0.000000	227.100000	165.920000	0.000000	0.000000	0	154	0
967	891	0	0	0.000000	48.465769	45.282828	0.000000	0.000000	0	116	0
968	37	1	1	0.000000	80.594595	52.405405	0.000000	0.000000	0	44	0
969	3	2	1	0.000000	111.666667	109.333333	0.000000	0.000000	0	47	0
970	26	1	1	0.000000	80.653846	79.038462	0.000000	0.000000	0	57	0
971	8	0	0	0.000000	71.375000	70.125000	0.000000	0.000000	0	42	0
972	4	0	0	0.000000	99.750000	99.750000	0.000000	0.000000	0	62	0
973	13	1	2	0.000000	301.692308	227.384615	0.000000	0.000000	0	97	0
974	24	1	1	0.000000	127.625000	68.375000	0.000000	0.000000	0	72	0
975	80	1	1	0.000000	70.800000	69.500000	0.000000	0.000000	0	59	0
976	55	1	2	0.000000	132.600000	131.036364	0.000000	0.000000	0	74	0
977	21	1	1	0.000000	63.238095	59.333333	0.000000	0.000000	0	49	0
978	2	1	0	0.000000	77.000000	77.000000	0.000000	0.000000	0	40	0
979	5	3	3	0.000000	175.400000	175.400000	0.000000	0.000000	0	95	0
980	1	1	1	0.000000	87.000000	87.000000	0.000000	0.000000	0	45	0
981	1	2	2	0.000000	125.000000	125.000000	0.000000	0.000000	0	54	0
982	33	1	1	0.000000	48.333333	48.333333	0.000000	0.000000	0	52	0
983	2	0	1	0.000000	123.000000	123.000000	0.000000	0.000000	0	70	0
984	1	1	0	0.000000	96.000000	96.000000	0.000000	0.000000	0	50	0
985	51	0	1	0.000000	57.607843	52.862745	0.000000	0.000000	0	71	0
986	178	1	1	0.000000	74.404494	72.994382	0.000000	0.000000	0	82	0
987	3	0	1	0.000000	89.666667	69.333333	0.000000	0.000000	0	52	0
988	70	1	1	0.000000	50.957143	50.000000	0.000000	0.000000	0	24	0
989	217	1	1	0.000000	93.248848	81.419355	0.000000	0.000000	0	67	0
990	11	1	1	0.000000	68.545455	68.545455	0.000000	0.000000	0	38	0
991	1	1	2	0.000000	123.000000	123.000000	0.000000	0.000000	0	61	0
992	1	1	2	0.000000	78.000000	77.000000	0.000000	0.000000	0	17	0
993	1	1	2	0.000000	35.000000	35.000000	0.000000	0.000000	0	17	0
994	119	0	0	0.000000	90.764706	64.445378	0.000000	0.000000	0	55	0
995	55	1	1	0.000000	85.636364	85.181818	0.000000	0.000000	0	64	0
996	916	0	1	0.000000	42.485808	39.839520	0.000000	0.000000	0	97	0
997	7	2	1	0.000000	56.000000	56.000000	0.000000	0.000000	0	42	0
998	36	1	1	0.000000	53.000000	52.083333	0.000000	0.000000	0	35	0
999	1	1	1	0.000000	50.000000	50.000000	0.000000	0.000000	0	31	0
1000	4	1	0	0.000000	115.750000	112.750000	0.000000	0.000000	0	49	0
1001	1	1	2	0.000000	115.000000	115.000000	0.000000	0.000000	0	50	0
1002	78	2	2	0.000000	81.064103	77.500000	0.000000	0.000000	0	45	0
1003	42	1	1	0.000000	40.000000	39.547619	0.000000	0.000000	0	29	0
1004	8	1	1	0.000000	71.375000	71.375000	0.000000	0.000000	0	42	0
1005	58	1	1	0.000000	53.103448	52.568966	0.000000	0.000000	0	31	0
1006	1	1	2	0.000000	124.000000	122.000000	0.000000	0.000000	0	63	0
1007	49	1	1	0.000000	132.326531	74.775510	0.000000	0.000000	0	51	0
1008	178	1	1	0.000000	73.797753	73.438202	0.000000	0.000000	0	61	0
1009	13	2	2	0.000000	179.000000	177.000000	0.000000	0.000000	0	103	0
1010	20	0	0	0.000000	110.100000	105.950000	0.000000	0.000000	0	65	0
1011	85	1	1	0.000000	54.105882	52.000000	0.000000	0.000000	0	38	0
1012	11	1	1	0.000000	129.181818	81.181818	0.000000	0.000000	0	70	0
1013	47	1	2	0.000000	174.297872	110.000000	0.000000	0.000000	0	106	0
1014	1	1	1	0.000000	38.000000	38.000000	0.000000	0.000000	0	17	0
1015	9773	1	1	0.000000	49.723012	46.687506	0.000000	0.000000	0	1160	0
1016	51	1	1	0.000000	79.686275	75.941176	0.000000	0.000000	0	47	0
1017	75	1	1	0.000000	75.826667	69.146667	0.000000	0.000000	0	58	0
1018	6	1	2	0.000000	152.000000	145.500000	0.000000	0.000000	0	88	0
1019	1	1	2	0.000000	139.000000	138.000000	0.000000	0.000000	0	69	0
1020	10	1	1	0.000000	44.300000	42.100000	0.000000	0.000000	0	28	0
1021	16	1	1	0.000000	46.812500	46.687500	0.000000	0.000000	0	29	0
1022	796	0	0	0.000000	40.571608	38.801508	0.000000	0.000000	0	98	0
1023	46	1	0	0.000000	80.282609	53.043478	0.000000	0.000000	0	30	0
1024	1	0	2	0.000000	77.000000	76.000000	0.000000	0.000000	0	24	0
1025	7780	2	1	0.000000	55.541260	52.558098	0.000000	0.000000	0	1049	0
1026	275	1	0	0.000000	48.461818	44.276364	0.000000	0.000000	0	50	0
1027	5	1	1	0.000000	51.600000	51.600000	0.000000	0.000000	0	30	0
1028	12	1	1	0.000000	45.333333	45.333333	0.000000	0.000000	0	25	0
1029	109	1	1	0.000000	62.155963	61.412844	0.000000	0.000000	0	47	0
1030	22	1	1	0.000000	55.772727	55.772727	0.000000	0.000000	0	23	0
1031	3857	1	0	0.000000	50.549909	49.163599	0.000000	0.000000	0	534	0
1032	38	1	1	0.000000	48.368421	47.157895	0.000000	0.000000	0	59	0
1033	8	1	1	0.000000	85.250000	83.250000	0.000000	0.000000	0	40	0
1034	3	1	1	0.000000	39.666667	39.666667	0.000000	0.000000	0	11	0
1035	11030	1	1	0.000000	56.118767	53.825023	0.000000	0.000000	0	1554	0
1036	5	2	0	0.000000	51.400000	49.400000	0.000000	0.000000	0	51	0
1037	1	0	1	0.000000	44.000000	43.000000	0.000000	0.000000	0	23	0
1038	22	1	1	0.000000	35.909091	33.045455	0.000000	0.000000	0	25	0
1039	1	1	1	0.000000	36.000000	36.000000	0.000000	0.000000	0	22	0
1040	64	1	1	0.000000	51.500000	50.718750	0.000000	0.000000	0	35	0
1041	7	1	1	0.000000	73.142857	73.142857	0.000000	0.000000	0	31	0
1042	205	0	0	0.000000	36.219512	33.395122	0.000000	0.000000	0	35	0
1043	5	3	2	0.000000	294.000000	96.400000	0.000000	0.000000	0	94	0
1044	1	1	1	0.000000	102.000000	48.000000	0.000000	0.000000	0	35	0
1045	3	2	3	0.000000	565.333333	49.000000	0.000000	0.000000	0	206	0
1046	57	1	1	0.000000	68.228070	62.421053	0.000000	0.000000	0	51	0
1047	6	2	2	0.000000	136.666667	134.000000	0.000000	0.000000	0	86	0
1048	63	1	1	0.000000	86.619048	85.666667	0.000000	0.000000	0	96	0
1049	3	1	2	0.000000	193.333333	192.333333	0.000000	0.000000	0	99	0
1050	1	2	1	0.000000	154.000000	154.000000	0.000000	0.000000	0	90	0
1051	1	1	1	0.000000	68.000000	68.000000	0.000000	0.000000	0	31	0
1052	38	1	2	0.000000	65.315789	60.026316	0.000000	0.000000	0	66	0
